,designation,d/au,d_error/au,t/yr,z,ra/deg,dec/deg,RUWE
668,Gaia DR3 6049057056655300864,369407.5112962859,0.017766806420959177,0.0,20792004.06329089,246.5560679,-25.03421555,1.0817475
69,Gaia DR3 6049047921261602560,369818.3013283401,102.05130748699989,-10000.0,3623.846773109208,246.9383787,-25.05925789,0.9561576999999999
71,Gaia DR3 6050891626167869312,372770.8436486431,192.5298558493848,-10000.0,1936.1716238974384,246.5386815,-23.5936654,1.0521955
960,Gaia DR3 6049042148825556352,374843.80866009474,0.005912075697203572,0.0,63403080.04469512,246.87550299999998,-25.07901487,1.0966871
344,Gaia DR3 6046082469683737344,380876.68611093273,0.01183341847352355,0.0,32186530.62621911,247.4984176,-24.641992300000002,1.0850478000000001
105,Gaia DR3 6049031870967858432,382526.18071488355,474.50915078752917,-10000.0,806.1513251746902,246.170431,-24.8109886,1.0786697
70,Gaia DR3 6049015313873042432,383508.87217621197,41.11722420899829,-10000.0,9327.207260559264,246.31124159999996,-24.93541744,1.1001457000000001
67,Gaia DR3 6049327506453602688,385160.6463489572,0.02219444782123931,0.0,17353918.847234037,246.01048019999996,-24.37482543,1.5125498
322,Gaia DR3 6050895783696207872,385191.35336641595,41.23268365369687,-10000.0,9341.893838430286,246.82901009999998,-23.52736119,1.6249772
145,Gaia DR3 6049327506452883200,385297.1094150869,0.026863743722110093,0.0,14342643.877218414,246.0102089,-24.37492899,0.9012181999999999
509,Gaia DR3 6050896509547699200,386342.328744821,47.1959945150867,-10000.0,8185.913502073202,246.85012749999999,-23.52440032,1.1394736
433,Gaia DR3 6050938668946530432,388144.3981492566,176.07999655291277,-10000.0,2204.3639581320504,246.52614300000002,-23.56775302,1.005778
229,Gaia DR3 6050898571128112640,389468.8856256176,88.8963192768315,-10000.0,4381.158734061585,246.7140966,-23.51818971,3.6704377999999998
166,Gaia DR3 6050898571131847808,393876.07376559376,153.30752254569467,-10000.0,2569.189477627854,246.71371519999997,-23.51800665,1.9335938999999998
343,Gaia DR3 6049227004219484032,395235.8429207553,104.37719645585045,-10000.0,3786.6110255982253,246.0098159,-24.55995586,1.0297858
1314,Gaia DR3 6049042904739666304,398345.0712695752,0.004583855125713195,0.0,86901758.52963881,246.71532290000002,-25.12765102,1.0294739
215,Gaia DR3 6049043832452569728,400633.5121506442,0.004304850370140666,0.0,93065606.86278929,246.62190930000003,-25.1179185,1.0681622
115,Gaia DR3 6050884930315861248,400850.1010772745,55.942650993352,-10000.0,7165.375504369822,246.95880400000001,-23.515630899999998,1.0119401
84,Gaia DR3 6049018268806425216,402548.27990582155,0.010462899731070258,0.0,38473873.424441636,246.2491367,-24.9336571,1.2579931
120,Gaia DR3 6049016791341805056,402674.69562674133,0.018072159738711395,0.0,22281492.71855946,246.2488081,-24.93370975,1.4813153000000001
454,Gaia DR3 6046078724472240000,403187.3131164449,0.008477283962449953,0.0,47560906.87799998,247.4525199,-24.80883976,0.8817976999999999
110,Gaia DR3 6049438385329344384,409430.5033623863,152.89381855185692,-10000.0,2677.874797296138,246.2215477,-23.68452681,1.1207643999999999
201,Gaia DR3 6049401689128245632,410379.3414115504,247.2068180917202,-10000.0,1660.0648177077742,246.0307994,-23.97189947,1.0396034
361,Gaia DR3 6050602695126225536,411257.092067547,540.7073883060414,-10000.0,760.5908499899667,247.627502,-24.22715154,1.1008973999999998
474,Gaia DR3 6049225423671709568,413270.93309404486,0.05410173569886142,0.0,7638774.0200124895,246.0104102,-24.62999055,1.2677903999999998
438,Gaia DR3 6050947361960344960,413822.1937831037,204.5574243424519,-10000.0,2023.0123404874287,246.65832149999997,-23.41887432,1.0207959999999998
1263,Gaia DR3 6050899361402977024,415824.9069719993,453.9158191048196,-10000.0,916.0837526924255,246.7656243,-23.45431641,1.2836165000000002
838,Gaia DR3 6046069030727803136,418019.88442656887,0.004156350682308699,0.0,100573776.46353322,247.3915111,-24.92523222,0.93362194
277,Gaia DR3 6049438144810558592,419961.3128278931,56.68572163116886,-10000.0,7408.590748132521,246.3434719,-23.58368875,1.0791732
193,Gaia DR3 6050939459221779968,421088.1262661616,75.22231629669069,-10000.0,5597.914914043758,246.39598709999999,-23.54871916,1.3416715
210,Gaia DR3 6049013561526378368,421608.9113257642,0.0038734716897899234,0.0,108845228.54190011,246.25883030000003,-24.99244275,1.0875376
453,Gaia DR3 6049013561522220032,421767.57563391404,0.009340464806101748,0.0,45154880.87470662,246.25838,-24.99249753,1.1788545
206,Gaia DR3 6049018028292412800,422652.8815402519,130.74669993607657,-10000.0,3232.6084080660644,246.16047200000003,-24.90583333,0.9805332
199,Gaia DR3 6050941314646395008,422696.5868921245,51.78937931880232,-10000.0,8161.8392120537155,246.47757740000003,-23.50836048,1.2280132
152,Gaia DR3 6049399593184026880,426028.04707618983,220.20578646635394,-10000.0,1934.6814355456743,245.9592685,-24.0348412,0.9723450000000001
194,Gaia DR3 6050939562299741952,426799.1784983139,56.948222106260864,-10000.0,7494.512782189064,246.4057586,-23.53040704,1.0665101000000001
366,Gaia DR3 6049429554876067712,426895.6378284409,95.04804469331037,-10000.0,4491.36685773912,246.02312969999997,-23.85696261,0.95430446
122,Gaia DR3 6049429550581129472,427991.32633999625,418.09467299439945,-10000.0,1023.6708429569716,246.0237347,-23.8582857,1.0210196
836,Gaia DR3 6049039331325673600,428106.8261196792,0.1221006746143716,0.0,3506179.0401384872,246.7727426,-25.19172594,0.93357444
588,Gaia DR3 6050940661812621696,428146.63886023057,0.006482498554476101,0.0,66046545.982582524,246.5360239,-23.48723993,1.0976233
170,Gaia DR3 6046043540100285952,428463.3926035276,0.007303865272930795,0.0,58662554.22200575,247.1017682,-25.13613548,1.044956
1392,Gaia DR3 6046068382190966784,429308.02640167414,0.013454747295056873,0.0,31907550.323103968,247.40098270000001,-24.94812419,1.0119985
340,Gaia DR3 6049226042146798592,430313.7568610381,0.022769209140393914,0.0,18898932.949657712,245.9779861,-24.64235879,1.1249421999999998
213,Gaia DR3 6050901663508474624,431303.3917126766,92.9556289701063,-10000.0,4639.884603990791,246.75074569999998,-23.43117861,1.3084601
92,Gaia DR3 6047585570796345600,434098.3811926714,0.2423438942387941,0.0,1791249.5074661614,247.6419062,-24.56567958,1.080778
116,Gaia DR3 6050644102907664640,434301.53945686814,0.014813414934241315,0.0,29318124.239737388,247.6114003,-23.985911399999996,1.1704245
86,Gaia DR3 6048948759059667712,435545.4706784443,0.0021775244825487546,0.0,200018633.16303378,246.6456213,-25.19480429,1.0875780000000002
406,Gaia DR3 6049430035912406400,435741.79222776013,67.67232749865272,-10000.0,6438.995204301717,246.0447312,-23.82743993,1.1073325
73,Gaia DR3 6047584810585556480,438056.2629383115,0.009770994576108671,0.0,44832310.52132758,247.6484619,-24.57198475,3.3384983999999998
321,Gaia DR3 6050943066989367680,439421.8986798214,153.93719130827986,-10000.0,2854.553178119381,246.4361869,-23.48473172,2.2209513
97,Gaia DR3 6047592511462006144,439731.36181453685,1374.328043596884,-10000.0,319.9609902914258,247.69260640000002,-24.44710172,2.1402930000000002
582,Gaia DR3 6049342452939077888,441607.8919449567,774.3190812076588,-10000.0,570.3177187061017,245.88397129999998,-24.27034596,0.98144853
85,Gaia DR3 6046042371869008768,443252.29881281673,0.04942361708123846,0.0,8968430.984811071,247.23455380000001,-25.10728472,6.479805000000001
770,Gaia DR3 6050905271281078400,445705.3613965743,163.9003997276206,-10000.0,2719.367140881132,247.23348969999998,-23.51874762,0.9560773000000001
93,Gaia DR3 6049013114845616896,446345.5571001259,0.03848522922702624,0.0,11597840.679786827,246.21796150000003,-25.02419441,1.1819617
124,Gaia DR3 6049013114849777792,446441.89138333657,0.06747381358861956,0.0,6616520.804726465,246.2179639,-25.02444959,1.0812205
96,Gaia DR3 6049229512480391808,446887.0044419113,0.005599157146667176,0.0,79813263.44946665,245.92248109999997,-24.58573828,0.97263384
1304,Gaia DR3 6047584948024628480,447773.32947928,0.14289463508161318,0.0,3133590.9092985727,247.67603250000002,-24.54632276,2.5491173
306,Gaia DR3 6050942757755417600,449277.44485129695,58.35770404025724,-10000.0,7698.682671637823,246.3489267,-23.51080527,1.0148796
106,Gaia DR3 6049344858120765696,449549.24951065704,161.51495537729775,-10000.0,2783.328939790828,245.8776326,-24.22241119,0.9865719000000001
239,Gaia DR3 6050943135712538752,450293.4062295762,48.62482609438706,-10000.0,9260.565896019836,246.4194367,-23.46986604,1.0701034
218,Gaia DR3 6050944613181287680,450544.3132910248,56.21813336735309,-10000.0,8014.2168781552655,246.4446833,-23.46034085,1.0496006000000002
235,Gaia DR3 6050644274706358272,456017.02667145705,0.008017182105325009,0.0,56879963.64315721,247.64530359999998,-23.9524566,1.0372661
789,Gaia DR3 6049399966845155840,457152.90966047964,197.97328009160532,-10000.0,2309.164698634825,245.90046800000002,-24.03922877,0.90154994
309,Gaia DR3 6049441718223356928,457472.4804500656,61.3175067744777,-10000.0,7460.715618014661,246.23260109999998,-23.56335325,1.0374377000000001
653,Gaia DR3 6049030668376813440,457870.2731462936,0.17738860448856467,0.0,2581170.7266450147,246.0299929,-24.85624145,1.0745215
129,Gaia DR3 6050943410590451456,464803.202013725,286.32569092022965,-10000.0,1623.337397772033,246.39630609999998,-23.447279,3.3926047999999995
452,Gaia DR3 6049011568657487872,464893.1729682105,0.017277475801663854,0.0,26907470.64588222,246.10082110000002,-24.96616239,1.0258468
177,Gaia DR3 6049011568661592192,465236.3075115211,0.006679561751774217,0.0,69650723.32596456,246.10028030000004,-24.96660689,0.9676896
345,Gaia DR3 6046055943965657856,466802.0189773846,0.005077475824278047,0.0,91935842.75583586,247.47740730000004,-24.97957834,0.77719903
338,Gaia DR3 6046055943965657728,466919.3130285235,0.015511122390087945,0.0,30102226.085644096,247.4770255,-24.98031862,1.8296631999999997
200,Gaia DR3 6050945025498155136,469011.7527972173,51.330300568321256,-10000.0,9137.132407260247,246.428693,-23.42402764,1.0956606000000002
220,Gaia DR3 6050945403455274368,469714.23371615435,52.77662221967151,-10000.0,8900.04350337292,246.4797006,-23.40691912,1.0467223
1055,Gaia DR3 6050944166504697728,470345.7790470065,73.04284965638038,-10000.0,6439.3131053851375,246.38556430000003,-23.44077056,1.7036518
241,Gaia DR3 6050944166501024256,470937.9388917767,872.4181138975482,-10000.0,539.8076121870631,246.3853957,-23.44095339,0.9741086999999999
307,Gaia DR3 6050945678333186048,472711.9866797101,73.55568010823782,-10000.0,6426.58712398703,246.41206839999998,-23.42330519,1.118376
123,Gaia DR3 6046039623090131584,473972.13459777925,0.005051120533569101,0.0,93835047.38162969,247.101348,-25.23468548,1.0888618
95,Gaia DR3 6049006036743651456,474541.8327818829,0.002633673564430462,0.0,180182479.4047715,246.22091650000002,-25.09908013,1.1462169
769,Gaia DR3 6050944200864440576,475173.46990897297,173.77907663113015,-10000.0,2734.3537502940794,246.37517659999997,-23.4373758,1.1736411
104,Gaia DR3 6049451442029316736,475619.05018248374,226.52679682743334,-10000.0,2099.61495436148,246.1093509,-23.62292824,1.0581498
139,Gaia DR3 6050945712692929920,476343.3913644745,98.83613150594223,-10000.0,4819.5268684290395,246.38815950000003,-23.42525025,1.1649173000000002
266,Gaia DR3 6049430929265606528,477793.61474909994,344.953303288261,-10000.0,1385.0965049313666,245.9686689,-23.79968242,1.0289513000000001
221,Gaia DR3 6050910871918784128,478019.81932889484,131.0418739134017,-10000.0,3647.8402288782254,247.0954651,-23.39010711,1.0158968000000002
807,Gaia DR3 6048943948693323264,478168.5911750609,0.10240767744340219,0.0,4669265.069890205,246.712057,-25.29053224,1.1003788
500,Gaia DR3 6050922588589568512,478904.9996633682,56.342428899421236,-10000.0,8499.899791652178,247.07074069999996,-23.37565181,1.0230451999999999
243,Gaia DR3 6050943891626803968,479413.61618726165,50.47972522159493,-10000.0,9497.151858151781,246.3242687,-23.45369072,1.0311325999999998
176,Gaia DR3 6050943960346284672,479968.56608311867,105.51422992958399,-10000.0,4548.851528399825,246.31260899999998,-23.45386049,1.0365893
1406,Gaia DR3 6050945850131888128,480642.02487772226,149.814592585444,-10000.0,3208.2457161414163,246.4178945,-23.39800044,1.049771
171,Gaia DR3 6050945747053100928,480676.178013303,288.3003870304299,-10000.0,1667.2755210785342,246.39548,-23.40651445,1.2592157
369,Gaia DR3 6046055669084811264,481483.672221762,0.006400182355716922,0.0,75229680.25929445,247.49985640000003,-24.99936009,0.9856961
558,Gaia DR3 6046055669087742208,481528.02084807993,0.004828835621857636,0.0,99719281.94624232,247.4992488,-25.00012241,1.217211
312,Gaia DR3 6050626201483958400,482716.1911849703,0.006891556557068323,0.0,70044580.95753022,247.7599653,-24.14547325,0.9927173
101,Gaia DR3 6048958689024157568,483382.02989437105,0.0025369382976861044,0.0,190537558.73182058,246.2686638,-25.15332821,1.2726891000000002
163,Gaia DR3 6048957623872248576,483563.071010501,0.0027769683375816266,0.0,174133447.78414747,246.32198430000003,-25.18500384,1.1860043
119,Gaia DR3 6049011053265500928,485724.7282471586,113.09334063752105,-10000.0,4294.90123387521,246.08928419999998,-25.02609003,1.2038395
418,Gaia DR3 6046062364938324608,488413.96309180197,0.005526491200383606,0.0,88376864.33987266,247.5974882,-24.90458794,1.1421286
402,Gaia DR3 6049011053265501056,489406.75669569534,0.0032538633464255185,0.0,150407901.19023454,246.0887759,-25.02549653,0.9861934000000001
230,Gaia DR3 6049407152326471424,491111.0571866803,246.7988422530518,-10000.0,1989.92447737306,245.89815019999998,-23.85963132,1.264322
596,Gaia DR3 6045941560397811328,491664.28954281064,0.1411174252160798,0.0,3484079.225439179,246.7616827,-25.320880399999997,1.571202
94,Gaia DR3 6050627747672189312,493821.95580155426,0.015996561728721447,0.0,30870506.060993634,247.76812919999998,-24.076035,5.49845
542,Gaia DR3 6050627782031927296,494329.0379458939,61.66171203991245,-10000.0,8016.790672726118,247.7714818,-24.077980899999996,1.300897
898,Gaia DR3 6049445738310911104,494389.1351242341,547.845373839136,-10000.0,902.4245868130699,246.03480930000003,-23.63092169,0.9823596
153,Gaia DR3 6050973647160760576,497811.73991442705,2630.2535762120096,-10000.0,189.26378217546477,246.7900219,-23.24701289,1.3399683999999998
389,Gaia DR3 6049453984649963392,499956.8886595153,101.15943776630068,-10000.0,4942.266383632139,246.1623276,-23.50601878,1.0700457
375,Gaia DR3 6050629328220154880,501279.5640701029,0.008749928562706953,0.0,57289560.7635707,247.7770372,-24.05016288,1.9246400000000001
269,Gaia DR3 6048958173628081408,502073.73186098784,0.0127217377282072,0.0,39465813.75811323,246.23449530000002,-25.17663629,1.0495461000000001
1261,Gaia DR3 6048954187895505536,502896.920769675,0.1108964856117977,0.0,4534831.9019784555,246.34616949999997,-25.24169355,1.0154474
219,Gaia DR3 6050723199026338560,504139.43649469473,1017.832024572197,-10000.0,495.30710797450945,247.46154219999997,-23.47762988,1.1502522
167,Gaia DR3 6050706397113364096,506788.3053788495,0.01482199131139577,0.0,34191647.716674164,247.5559621,-23.62582032,1.1207415
385,Gaia DR3 6050706186659517696,509199.10519597004,0.07809114902625466,0.0,6520573.862023397,247.5627401,-23.62599132,1.1611145
623,Gaia DR3 6046022443220895488,509744.57098600577,62.22978072827652,-10000.0,8191.328412545466,247.2763295,-25.3593088,0.90156496
233,Gaia DR3 6050722614909898880,509870.7251447507,0.009000674303122637,0.0,56648058.57577352,247.45128430000003,-23.51773624,0.95482326
232,Gaia DR3 6049443676728549248,510681.3570845944,63.61529978885758,-10000.0,8027.649932949649,245.9555852,-23.69093386,1.1370783000000002
189,Gaia DR3 6049390964592762752,510689.1236377024,505.56927464309575,-10000.0,1010.1268990253036,245.7112236,-24.22982785,1.0251198000000001
131,Gaia DR3 6050953649792653312,510757.1957922027,101.06288947746522,-10000.0,5053.8550642379,246.60920380000002,-23.28437142,1.0327165
144,Gaia DR3 6049216730657682816,515592.3526937172,84.41981793753952,-10000.0,6107.480035969675,245.8612489,-24.80851063,0.9901882
1069,Gaia DR3 6050626678224021248,515700.9808865461,0.020781550754082376,0.0,24815327.161532477,247.8222375,-24.11352599,1.2029413999999998
292,Gaia DR3 6048942746100954368,516156.52516386344,0.005151523432314367,0.0,100194929.12060298,246.57673959999997,-25.34878305,1.0810252
335,Gaia DR3 6048942746105414272,516305.26235297124,0.004946938320910085,0.0,104368647.60787778,246.5765872,-25.34906048,1.1757579
128,Gaia DR3 6046026394590627840,517647.38532054663,0.006452721137745192,0.0,80221564.55709334,247.2875821,-25.25090931,1.0548661
236,Gaia DR3 6050956604730019072,517846.43278634286,48.98391905783689,-10000.0,10571.764014531072,246.3203808,-23.367666600000003,1.1826569
187,Gaia DR3 6048956764878770816,518449.7182944257,0.00786393967941648,0.0,65927479.02828468,246.2956765,-25.25151704,1.054777
114,Gaia DR3 6048956764878771456,518730.519461129,0.004682096827585659,0.0,110790216.12814751,246.2946421,-25.25161253,1.0014565999999998
716,Gaia DR3 6047588594453743360,518972.26040255866,0.008218280103464632,0.0,63148524.24946824,247.83380469999997,-24.50151537,2.8414787999999995
999,Gaia DR3 6047588590158181120,519005.87269459676,0.012356372138025885,0.0,42003094.99399034,247.83408540000002,-24.50029761,3.712875
168,Gaia DR3 6050958082198770048,520705.95065899944,66.21113979681206,-10000.0,7864.3254331059015,246.32019649999998,-23.3597665,1.0993043
125,Gaia DR3 6047568287848196480,522165.28800858976,0.0058678244200468885,0.0,88987885.56533143,247.78349190000003,-24.70610033,1.7421528000000002
