dist_arcsec,z_pc,dist_to_cq_tau,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
13206.39832413352,149.6290889721418,9.573789450975797,1636148068921376768,Gaia DR3 3427453858635712896,3427453858635712896,1347244613,2016.0,87.60698507615433,0.058662344,23.15005291096238,0.045453798,6.683192465244386,0.0677641,98.62438,46.60171,-40.84144515338965,0.075354114,-22.443171475209912,0.046080437,-0.24702814,0.038257618,-0.13077232,0.09704607,-0.25300783,0.06695017,-0.7672607,0.2594613,0.31278148,-0.25431487,500,0,498,2,0.018670576,521.82666,0.0,0.0,31,false,1.2487752,,,,,,,,57,17,0.107329324,60,42,0,0.039278246,179.57298,0,0,0.99991846,0.49067286,0.63149005,0.41674653,0.4035905,1.1642538,10.550251,6.743598,23.149752,false,493,3541.84855086489,2.391631,1480.9344,16.814291,55,587.3343284892617,6.487254,90.53666,18.416328,53,4597.703921781645,9.124626,503.8786,15.591543,1.4639356,0,2,0,0,0,2.8247852,1.6020374,1.2227478,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,185.5133779574663,-2.0638768333485813,87.79976292190904,-0.27095298698830655,false,false,0,true,false,false,false,false,true,true,false,1.0202512E-11,5.672745E-11,1.0000273E-6,3343.4602,3340.587,3347.0818,4.9244,4.9185,4.9297,-0.127,-0.139,-0.1162,151.8734,150.317,153.5108,0.8844,0.8718,0.9031,0.5621,0.5539,0.5742,0.3676,0.3625,0.375,MARCS
13184.455661594588,149.86256398015706,9.574516936126148,1636148068921376768,Gaia DR3 3441773696214291968,3441773696214291968,1281917369,2016.0,86.25380082314553,1.747953,27.79900582411945,1.431789,6.672780535987678,1.9560455,3.4113624,11.651768,7.175537042352835,2.5588756,-9.180161755867411,1.2672166,-0.5312077,0.21287663,0.03397083,0.29241773,-0.57806337,-0.2993613,-0.7911391,0.27376908,0.5322236,0.06294751,161,0,160,1,2.4614434,208.9094,2.4382658,1.2026684,95,false,,0.0061613764,0.26975286,-0.094762385,0.015758056,-0.22080082,0.035643965,0.08447352,19,10,3.6104052,20,12,0,0.08660951,174.35898,0,0,1.1412202,0.33049956,0.7387772,0.42273062,0.2682651,-23.238323,15.521919,-9.184762,18.93503,false,159,91.2287825217795,0.9835036,92.75897,20.787037,15,38.631950874626604,9.639918,4.007498,21.371176,15,112.53115927995763,14.806518,7.6001096,19.619713,1.6569673,0,0,0,0,0,1.7514629,0.5841389,1.1673241,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,180.90090123547654,-0.706588676178175,86.67686287816194,4.402928899656131,false,false,0,false,false,false,false,false,false,false,false,1.6500157E-9,4.093962E-10,0.99999267,,,,,,,,,,,,,,,,,,,,,,
12926.650319615846,146.9590700083107,9.591616500755952,1636148068921376768,Gaia DR3 3441496378766872448,3441496378766872448,78475154,2016.0,86.90212850511296,0.6278409,27.209800844769063,0.47731927,6.804615733778452,0.68764096,9.895594,4.1224375,3.232643341958037,0.82269573,2.558223684859953,0.5052838,-0.34490007,-0.014109193,-0.2275672,0.19649374,-0.1293565,0.27778128,-0.74820954,0.085755035,0.2746051,-0.4650146,270,9,270,0,20.186447,1363.4281,3.6890132,43.7518,95,false,,1.1069084,0.11411762,0.03380205,-0.030803662,0.0486284,0.008649681,0.13523363,33,16,1.2309594,34,23,0,0.22805585,153.78491,0,0,1.9951364,,,,,,,,,false,268,507.28597356708474,3.8897698,130.41542,18.924234,31,128.11676076742808,9.119662,14.04841,20.069527,32,749.5945648711794,8.784988,85.32676,17.56083,1.7302101,0,0,0,0,0,2.5086975,1.1452923,1.3634052,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,181.70318719268727,-0.5215171382301107,87.23916409909444,3.8002037879640946,false,false,0,false,false,false,false,false,false,false,false,1.2479408E-13,7.4703535E-13,0.99987733,,,,,,,,,,,,,,,,,,,,,,
12109.143455949272,153.01645577171854,9.594120489937652,1636148068921376768,Gaia DR3 3418090490629692800,3418090490629692800,1402078776,2016.0,80.82989793785923,0.032924213,26.531667868627586,0.020021347,6.5352448202817826,0.037330102,175.06635,54.050827,40.892554932696704,0.044885572,-35.34530965345644,0.026904711,0.056948893,-0.050134774,0.38750005,0.08943824,-0.28558314,0.15700679,-0.22788419,-5.2299485E-5,0.4326181,-0.01857152,224,0,224,0,1.272349,247.77876,0.0,0.0,31,true,1.2956315,,,,,,,,26,14,0.06378952,26,8,0,0.048168592,2.417831,0,0,1.0598549,0.14387599,0.44412795,0.24733791,0.39597496,-119.578545,-0.055087253,-32.638287,42.189083,false,213,17446.110925493038,12.864174,1356.1781,15.08312,19,3867.0280863142716,9.377933,412.354,16.370098,21,20631.38409025059,32.769604,629.58905,13.961575,1.4042335,0,0,0,0,0,2.4085236,1.2869778,1.1215458,-176.30295,6.7827954,2,9,3,9,3.5249343,,,883.3514,,3400.0,3.5,-0.75,111,,,,13.3479,0.10088716,7,,NOT_AVAILABLE,179.35388282465544,-5.450249044606715,81.78852492407955,3.353402290292819,false,false,0,false,false,false,false,false,true,true,false,1.7308995E-13,8.6510134E-13,0.99296397,3580.6843,3569.5012,3604.2163,4.5541,4.4371,4.5775,-0.3458,-0.3957,-0.283,159.3465,152.4889,194.409,0.7406,0.7206,0.797,0.4952,0.4817,0.5335,0.3006,0.2926,0.3234,MARCS
13217.030454426394,149.84202412039673,9.596413800855728,1636148068921376768,Gaia DR3 3441794655652759936,3441794655652759936,1131595685,2016.0,85.96157631111406,2.5069852,27.968681819430266,1.426255,6.6736952191496615,2.5737712,2.5929637,4.287323,2.87430790225542,2.8828588,-3.1811148806610947,1.309263,-0.5826565,0.58735675,0.22820583,0.3877557,-0.51151705,-0.004459284,-0.7350129,0.19102293,0.47642735,-0.13290432,165,0,165,0,6.5821815,315.81906,5.9009933,5.8114324,95,false,,1.7591655,0.3793202,-0.24372597,0.2771458,-0.18759243,0.2882133,-0.09669145,19,10,4.08884,19,10,0,0.16067034,169.70026,0,0,1.3886234,0.55621684,0.70482445,0.41608965,0.2099081,-5.009158,13.051478,-2.9120858,19.02722,false,162,95.7042065879885,1.1662784,82.059494,20.735039,12,50.51648901879451,11.124241,4.5411177,21.07996,16,124.11063328828124,13.425858,9.244149,19.513372,1.8246546,0,0,0,0,0,1.5665874,0.3449211,1.2216663,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,180.62115724963255,-0.8379830135355014,86.42247566564816,4.57953844293244,false,false,0,false,false,false,false,false,false,false,false,9.3565895E-8,2.1459978E-9,0.9999901,,,,,,,,,,,,,,,,,,,,,,
12210.351175751974,145.3178006635804,9.6158046528609,1636148068921376768,Gaia DR3 3429432331026691968,3429432331026691968,981655680,2016.0,87.150350109653,1.9351742,26.595098234983183,1.7906473,6.881469410035052,3.3955019,2.0266428,14.212928,8.739207938259966,2.2336888,-11.208637482737268,1.6438563,-0.6621177,0.49239424,0.2649304,0.38504222,-0.82763255,-0.33259374,-0.8348397,0.47291583,0.73378736,0.048544668,176,0,176,0,4.8904095,292.41663,3.4232183,3.2868629,95,false,,0.67849845,0.30896088,-0.2589311,0.12207013,-0.2055192,-0.070400134,0.14283587,20,11,3.9750817,20,13,0,0.061471343,113.434395,0,0,1.2744924,0.48222664,0.7629906,0.34769276,0.43169677,-3.5738003,15.082193,0.84695995,21.239979,false,170,103.63064736366938,0.964322,107.46478,20.648645,12,20.53143488688484,4.8238134,4.2562666,22.057493,17,137.9949097258566,7.140788,19.324884,19.398237,1.5297246,0,0,0,1,1,2.659256,1.4088478,1.2504082,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,182.343908461406,-0.649491277961569,87.44815422953316,3.181056350093333,false,false,0,false,false,false,false,false,false,false,false,6.793714E-8,3.3163036E-10,0.9999983,,,,,,,,,,,,,,,,,,,,,,
13318.968145462595,148.97667741788135,9.638794239305135,1636148068921376768,Gaia DR3 3417137145329838592,3417137145329838592,866645390,2016.0,80.0834887435372,0.39283064,23.758372355907767,0.25193357,6.712460079875377,0.41317546,16.246027,24.642097,19.92199038896579,0.561237,14.503352848360757,0.32661918,-0.14900963,-0.057576884,-0.16113602,0.4346628,0.06664856,0.44777307,-0.4861761,0.38463765,0.01069101,-0.18411924,320,0,319,1,-0.26949522,323.96442,0.0,0.0,31,false,1.5697856,,,,,,,,37,16,0.80568856,38,23,0,0.019013116,116.1491,0,0,0.9882077,0.3748018,0.55826163,0.3803305,0.091510355,-176.97299,-2.207093,56.734726,-37.87784,false,316,268.28121434152285,0.9474451,283.1628,19.61589,32,140.3190458008002,8.561193,16.390127,19.97075,33,166.92152832808713,5.8684087,28.444088,19.191614,1.1452184,0,0,0,0,0,0.77913666,0.3548603,0.42427635,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,181.28460188522635,-7.564059240280671,80.93077452938466,0.630747565471351,false,false,0,true,false,false,false,false,false,false,false,0.005294899,2.860671E-4,0.99437624,,,,,,,,,,,,,,,,,,,,,,
8116.671836702569,156.9095429640894,9.650526184366395,1636148068921376768,Gaia DR3 3404211733310745344,3404211733310745344,497036161,2016.0,84.60762670887917,0.018628163,22.564867379342918,0.01454953,6.373098672710185,0.022187693,287.23575,27.950714,-18.683805338963552,0.023281517,-20.788407413259442,0.013929915,-0.25894007,0.19438457,-0.24286123,0.20316441,-0.3432894,0.18089905,-0.80980814,0.21163057,0.36453444,-0.33051464,423,9,423,0,1.5082625,440.5577,0.0,0.0,31,false,1.3652397,,,,,,,,49,18,0.0339835,50,35,0,0.032539334,173.44043,0,0,1.0518042,,,,,,,,,false,419,45287.55192742188,22.052322,2053.6409,14.04742,46,14308.178632661224,30.127857,474.91525,14.949581,43,45169.62333699036,48.999424,921.8399,13.11078,1.3133366,0,2,0,1,0,1.8388014,0.9021616,0.9366398,11.341881,2.542885,2,27,5,12,10.875265,,,961.872,,4250.0,4.5,0.5,101,,,,12.738726,0.04052366,22,,VARIABLE,184.57194885067977,-4.72805034434066,85.02107197685869,-0.7812639389382865,false,false,0,true,true,false,true,false,false,true,false,1.160294E-13,5.7956103E-13,0.99861324,,,,,,,,,,,,,,,,,,,,,,
11975.396906679325,153.3726086265905,9.655109246288948,1636148068921376768,Gaia DR3 3427705028324021888,3427705028324021888,966617732,2016.0,87.52421050828926,0.040674847,23.901841557635755,0.031120425,6.520069058971643,0.04483436,145.4257,113.13363,4.036776612933744,0.05463303,-113.06159012030469,0.033079572,-0.3043058,0.06193116,-0.1143858,0.14878684,-0.22729109,0.26455873,-0.7811381,-0.06840931,0.34654543,-0.48363683,356,0,356,0,0.2668293,369.88483,0.0,0.0,31,false,1.2981436,,,,,,,,44,17,0.08129225,47,33,0,0.052675914,2.639585,0,0,1.009135,0.48529544,0.6681329,0.449126,0.3240067,5.4286313,11.256199,6.4004445,21.415886,false,350,10051.028458863424,4.859311,2068.406,15.681841,43,2271.9857903032807,8.297933,273.80142,16.947529,42,11866.504034974165,12.724627,932.5621,14.562089,1.4066709,0,2,0,0,0,2.3854399,1.265688,1.1197519,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,184.82839103868105,-1.744098657964436,87.73658154500097,0.4820106032878696,false,false,0,true,false,false,true,false,true,true,false,1.7308995E-13,8.6457566E-13,0.99296397,3541.0193,3535.431,3550.7544,4.7764,4.7641,4.784,-0.2826,-0.312,-0.2444,154.0395,152.557,158.3137,0.5669,0.5587,0.5807,0.3781,0.3726,0.3875,0.2316,0.2282,0.2372,MARCS
10305.282317942589,155.31908776966233,9.658682937622064,1636148068921376768,Gaia DR3 3403381013617953664,3403381013617953664,690322128,2016.0,85.29721335031734,0.022389723,22.14738138310539,0.017998613,6.438358699884953,0.02793973,230.4374,46.30263,44.35156177322289,0.028488593,-13.299348618067892,0.01815245,-0.10151829,0.08846952,-0.07269901,0.041325435,-0.38836312,0.017644487,-0.71673703,0.26064575,0.38453382,-0.16556008,422,422,412,10,13.493211,2710.5994,0.19253433,62.533867,31,false,1.5214005,,,,,,,,48,19,0.040086064,48,30,0,0.047857013,170.51546,0,0,1.5075176,,,,,,,,,false,382,434004.80850228085,110.95149,3911.6626,11.593631,42,217481.99866004367,90.72101,2397.2617,11.994984,42,309550.8919864705,99.18824,3120.8428,11.021066,1.2143481,0,0,0,0,0,0.97391796,0.40135288,0.5725651,-23.783659,0.5103378,1,23,8,14,47.723846,1.4879822,0.03431338,962.37213,8.157688,5000.0,4.5,0.0,444,9.218316,6.843877,14,10.789011,0.011154196,15,,NOT_AVAILABLE,185.26523410912753,-4.406448223881406,85.64391837896635,-1.2208160504320507,false,false,0,true,true,false,false,false,false,true,false,1.0478935E-13,5.2341757E-13,0.99972606,,,,,,,,,,,,,,,,,,,,,,
11487.260110572799,144.21986643906757,9.660288216961737,1636148068921376768,Gaia DR3 3417325260602872832,3417325260602872832,1237733953,2016.0,80.48911756641928,0.20502402,24.554616742192376,0.132537,6.933857482266473,0.22156322,31.295166,33.9368,-32.26095225548812,0.29629612,-10.532668611235948,0.19009273,0.11164332,-0.08867024,-0.13038161,0.17958993,-0.13903232,0.24952698,-0.5700571,0.15827487,0.2541242,0.002534868,495,0,491,4,0.5555831,554.1282,0.4966649,1.1309392,31,false,1.204574,,,,,,,,58,18,0.41288063,63,44,0,0.01988703,171.16226,0,0,1.0171833,0.5448597,0.67512774,0.46501896,0.35878992,174.02528,-11.567471,49.21703,-22.158197,false,485,586.2821615188219,1.0814551,542.1234,18.7671,47,72.71430086471283,7.911995,9.190388,20.684492,51,855.6400721477132,13.145742,65.08876,17.417168,1.5834601,0,1,0,2,0,3.2673244,1.9173927,1.3499317,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,180.82882723343164,-6.811393102942176,81.35356292250587,1.4003516870862733,false,false,0,false,false,false,false,false,false,false,false,7.4094886E-13,2.0903683E-9,0.99998957,3021.6318,3013.6387,3028.3408,5.0678,5.0589,5.076,-0.1583,-0.1871,-0.1272,155.9307,152.3676,160.036,0.937,0.8657,0.9998,0.55,0.5076,0.5874,0.4036,0.3739,0.4297,MARCS
12710.087681869245,152.05773633971717,9.666365566935488,1636148068921376768,Gaia DR3 3403637169763389824,3403637169763389824,554982380,2016.0,83.22816494640973,0.49671745,21.288633454233988,0.38482246,6.576449341359832,0.61632466,10.67043,82.82164,51.90231251711808,0.52372456,-64.54125580748459,0.39130947,-0.351496,0.56370276,-0.019325165,0.15720786,-0.65677786,-0.31455913,-0.70346737,0.17983721,0.46623927,0.32074225,222,0,222,0,0.4972922,265.4641,0.8531498,0.9438575,95,false,,1.1006317,0.093963064,-0.5033084,0.3131158,-0.43190995,-0.050558545,-0.18638475,26,14,0.8202231,26,13,0,0.042544615,164.67108,0,0,1.0224661,0.41344497,0.43504697,0.35556534,0.35722777,-36.8812,0.8932424,-37.595787,38.44956,false,220,296.4537693810871,1.1859978,249.96147,19.507475,10,60.089339573343835,15.19122,3.955531,20.891548,24,432.62685976372006,7.1377206,60.611347,18.157612,1.6620338,0,0,0,1,1,2.7339363,1.3840733,1.349863,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,184.97080151248412,-6.491194419491017,83.68834304185417,-2.00240131302458,false,false,0,false,false,false,false,false,false,false,false,1.0207138E-13,5.098424E-13,0.9999951,,,,,,,,,,,,,,,,,,,,,,
10285.694895843288,143.01390107878058,9.670008135672202,1636148068921376768,Gaia DR3 3416040554279189504,3416040554279189504,472961709,2016.0,81.77012907270523,0.037293654,22.742824591744615,0.02661718,6.992327266488174,0.04287995,163.06752,26.184425,9.020845278968315,0.049380954,-24.581465632599098,0.03369064,0.026529312,0.036400862,-0.091323934,0.12882872,-0.23127931,0.11684232,-0.4544668,0.062175866,0.31537566,0.05118688,265,0,258,7,-0.282719,254.26447,0.029673262,0.10168286,31,false,1.2811754,,,,,,,,31,17,0.06852069,32,15,0,0.0134399375,169.83908,0,0,0.9861463,0.08381727,0.43625793,0.11143666,0.43353453,-56.805435,-7.656956,-28.362173,-44.126236,false,236,10107.277053968312,7.262322,1391.7418,15.675781,26,2004.8820970878007,13.457624,148.97742,17.08332,26,12368.658202561084,20.976017,589.65717,14.517089,1.4220982,0,0,0,0,0,2.5662317,1.4075394,1.1586924,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,183.0026227753673,-6.83777135245758,82.41368060052251,-0.4799870194770541,false,false,0,true,false,false,false,false,true,true,false,1.0202513E-11,8.995477E-10,1.0000273E-6,3515.0293,3510.0022,3519.1614,4.7831,4.7726,4.7897,-0.0595,-0.1076,-0.028,142.9344,141.9834,143.9143,0.8157,0.8058,0.8261,0.5354,0.5288,0.5423,0.3347,0.3307,0.3388,MARCS
10402.096215273956,155.26279171842907,9.679610904727362,1636148068921376768,Gaia DR3 3428935248695170432,3428935248695170432,1063696610,2016.0,87.17492264173829,0.042594224,24.8416116336474,0.033034705,6.440693155984931,0.051330496,125.47498,30.138027,11.61884611322416,0.052163906,-27.80832840449582,0.03346187,-0.06246511,0.10650198,-0.057829775,0.010957087,-0.2882027,0.032295484,-0.6785931,0.23608206,0.3342846,-0.1776378,373,0,369,4,-0.8350114,358.89948,0.0,0.0,31,false,1.2520338,,,,,,,,43,18,0.07340883,43,26,0,0.013340326,1.0551927,0,0,0.9683065,0.43278137,0.50162953,0.29927325,0.3231641,-8.718445,4.5680733,-0.053414766,33.159992,false,369,6197.872725429698,4.8864703,1268.3741,16.20676,40,1005.0446991648479,10.095068,99.55799,17.833078,38,8134.058572883342,15.835548,513.65814,14.972127,1.4745549,0,0,0,0,0,2.8609514,1.626318,1.2346334,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,183.85827843225428,-1.5342326353888134,87.43572080037866,1.4274740242109396,false,false,0,true,false,false,false,false,true,true,false,1.7308995E-13,1.0354281E-12,0.99296397,3359.4524,3334.171,3401.9844,4.5108,4.4266,4.5602,-0.3676,-0.4793,-0.2373,159.3024,154.4858,211.3128,1.1346,1.0881,1.198,0.7209,0.6908,0.7627,0.4713,0.4525,0.4987,MARCS
13325.416458406773,150.22387310425373,9.713279444554608,1636148068921376768,Gaia DR3 3416349757562637952,3416349757562637952,712772716,2016.0,80.33377476669412,0.56081045,23.161890772223064,0.4182043,6.656731578914963,0.56517935,11.778087,44.174118,-12.91294095575284,0.8183484,-42.244627372038195,0.5237902,0.011038444,-0.033834994,-1.655334E-4,0.38143572,-0.2444147,0.4512517,-0.46926543,0.013697085,0.1259614,-0.054707278,288,0,287,1,0.61159533,334.953,0.6499738,0.2840894,95,false,,1.0512704,0.12697907,-0.13430016,-0.344523,0.2088366,-0.3035602,0.0699537,33,15,1.1510994,33,18,0,0.037309173,99.51276,0,0,1.024713,0.40125954,0.5192163,0.35666713,0.15925607,-170.96696,-6.8591785,59.75471,-38.52835,false,281,170.45285298042248,0.85254145,199.93498,20.108356,18,28.09452965430922,4.954079,5.670989,21.716988,25,265.62586366494145,8.776809,30.264515,18.68722,1.7231767,0,0,0,1,0,3.029768,1.6086311,1.4211369,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,181.91297910140065,-7.707649694084106,81.11949760294611,0.02010097574188418,false,false,0,false,false,false,false,false,false,false,false,4.2865649E-13,6.907792E-9,0.9999929,,,,,,,,,,,,,,,,,,,,,,
13407.228500808245,148.5535458770848,9.715153949238278,1636148068921376768,Gaia DR3 3414762681249748992,3414762681249748992,458582685,2016.0,80.63594721320055,0.8544069,22.646090963591515,0.509809,6.731579472545297,0.91746175,7.3371773,13.075643,-12.081482883446967,1.1692922,5.00102090016155,0.7947729,-0.18340555,0.1511491,0.31239775,0.23527333,-0.32022545,0.2806918,-0.58252037,0.024191247,0.4967012,-0.26964876,255,0,242,13,22.498455,1192.5674,4.4298987,36.12417,95,false,,1.6763372,0.13943377,-0.062665485,-0.019143585,-0.09401942,0.01674586,-0.107503735,30,12,1.6893034,31,31,0,0.3235569,72.15822,37,3,2.195912,0.49932542,0.57965773,0.46125844,0.02903875,-179.63306,1.8862605,54.43925,-33.40762,false,253,313.85072882272385,4.723464,66.44503,19.445559,25,117.89167930904019,9.651378,12.215011,20.159834,24,482.1554412282984,9.305654,51.813175,18.039928,1.9118869,0,0,0,0,0,2.1199055,0.71427536,1.4056301,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,182.5017580739084,-7.763746335499878,81.36332882896967,-0.5128853732128624,false,false,0,false,false,false,false,false,false,false,false,4.980861E-11,9.5153E-10,0.9999883,,,,,,,,,,,,,,,,,,,,,,
12263.695254699554,153.11329099752592,9.738393433332021,1636148068921376768,Gaia DR3 3427469320518392320,3427469320518392320,1223563797,2016.0,87.33692158384794,0.03398903,23.23935494471916,0.025838412,6.531111659118857,0.039474793,165.45018,46.188847,17.357686515356182,0.04130132,-42.803273307653676,0.026094276,0.011241051,0.19185746,-0.15438864,-0.086338975,-0.30985242,-0.12862076,-0.76839125,0.19419707,0.32993308,-0.046848822,438,0,438,0,0.450534,459.73608,0.0,0.0,31,false,1.2776952,,,,,,,,51,17,0.05786008,52,35,0,0.029026875,176.90947,0,0,1.0145751,0.4944285,0.5960447,0.31354716,0.30580914,-2.9980965,4.0885706,2.6493394,23.861141,false,424,10676.286656074171,4.61149,2315.1492,15.616316,47,2106.960987271707,9.322102,226.0178,17.029402,48,13233.566252636258,10.782263,1227.346,14.443704,1.4368786,0,2,0,3,0,2.5856981,1.4130859,1.1726122,57.662197,4.979023,2,21,1,10,5.57324,,,929.99097,,3600.0,4.5,0.0,111,,,,13.868036,0.09627469,23,,NOT_AVAILABLE,185.3093319512754,-2.231265667068374,87.55313137955989,-0.17730937916487635,false,false,0,true,false,false,false,false,true,true,false,1.3750302E-13,6.875778E-13,0.99648726,3488.5388,3486.1648,3502.3645,4.6981,4.6909,4.7063,-0.0616,-0.0817,0.0222,154.2388,153.1587,155.3051,0.7713,0.7656,0.7787,0.5039,0.5001,0.5088,0.3189,0.3168,0.322,MARCS
12982.678060603619,146.48273324999425,9.746257574507025,1636148068921376768,Gaia DR3 3414566654646673152,3414566654646673152,534284158,2016.0,80.93938219527764,0.17368545,22.473302645212122,0.11387837,6.826743178619922,0.18909538,36.102116,71.54015,58.16282508684542,0.22798938,-41.654280393897224,0.15823609,0.14111888,0.1146422,-0.12816891,0.117047936,-0.121704526,0.10044834,-0.59877765,-0.071708605,0.20918283,0.12780873,496,0,492,4,-0.7915189,511.44333,0.0,0.0,31,false,1.2049195,,,,,,,,57,17,0.31835258,57,40,0,0.028523367,6.2929425,0,0,0.97406703,0.37637866,0.6649557,0.3912962,0.38169342,170.12245,-12.428061,48.007225,-24.22326,false,488,690.4092410589434,1.0436982,661.50275,18.5896,44,89.03056250100565,7.6829605,11.588054,20.464695,48,1000.8751942134884,8.943369,111.912544,17.246946,1.5786372,0,1,0,0,0,3.2177486,1.8750954,1.3426533,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,182.80362944705936,-7.626325899525835,81.63198730994085,-0.7031684179141949,false,false,0,false,false,false,false,false,true,false,false,1.0206453E-13,5.098327E-13,0.9999958,3093.1895,3068.1694,3097.3594,4.9867,4.9755,5.022,0.0246,-0.0639,0.0616,169.2457,153.7227,177.4412,1.5623,1.4497,1.6438,0.9216,0.853,0.9705,0.6639,0.6153,0.6935,MARCS
13236.339166484926,150.8777434640836,9.749206254830062,1636148068921376768,Gaia DR3 3442593141614626432,3442593141614626432,1370357839,2016.0,85.18886451552608,0.015048535,28.266078355953503,0.011507267,6.6278827946419385,0.016260559,407.60486,71.954346,-20.71541917314016,0.017423483,-68.90790354884199,0.010473913,-0.34227234,0.33390987,-0.18097226,0.25878832,-0.36224976,0.12561508,-0.8196137,-0.024288427,0.439724,-0.28630415,492,0,491,1,0.55338055,484.5189,0.0,0.0,31,false,1.4069403,,,,,,,,57,17,0.025275404,58,41,0,0.040286154,4.2545567,1,0,1.0171123,0.58623254,0.6457597,0.40541592,0.31267932,-3.6612825,8.0614805,2.982096,18.494934,false,481,74200.26622009606,9.14687,8112.0938,13.5113535,53,27422.12446498177,23.887352,1147.9767,14.24329,49,67111.16825636338,27.419893,2447.5356,12.680908,1.274029,0,0,0,0,0,1.5623817,0.73193645,0.8304453,-15.8382845,1.9134341,2,27,4,11,14.903542,,,929.24603,,4500.0,4.5,0.5,111,,,,12.352458,0.021585016,23,,NOT_AVAILABLE,180.00920612317753,-1.2605383216127044,85.74813354564522,4.897779240815589,false,false,0,true,true,false,false,false,false,true,false,1.076243E-13,5.3757796E-13,0.99944544,,,,,,,,,,,,,,,,,,,,,,
