dist_arcsec,z_pc,dist_to_host,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
1403.556954,136.7989389,1.003844818,1.63615E+18,Gaia DR3 6049117877688943744,6.04912E+18,1753606115,2016,246.7004397,0.104093954,-24.70101466,0.056536216,7.309998224,0.1263835,57.839817,25.660057,-7.217613941,0.17634009,-24.62406588,0.13631952,-0.34527335,-0.23087369,-0.16596885,0.23559606,-0.07806597,0.009396412,0.28619155,0.33839104,-0.49133176,-0.56654793,448,0,444,4,-0.51560616,732.5636,0.51174927,7.4795885,31,FALSE,1.1471045,,,,,,,,52,15,0.27983856,55,10,0,0.016893163,5.7181053,2,0,0.9818949,0.3466663,0.68983155,0.43843773,0.33485144,6.926427,16.76369,12.613774,25.399773,FALSE,458,2548.233177,2.4714196,1031.0808,17.171768,45,76.77196344,5.812402,13.2083025,20.625536,52,4340.261952,10.5672865,410.72626,15.654105,1.7333711,1,2,0,0,0,4.971431,3.4537678,1.517663,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,352.8929153,16.64988228,248.9106074,-2.951487714,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.02E-13,5.10E-13,1,,,,,,,,,,,,,,,,,,,,,,
382.8056763,137.3993515,1.011775717,1.63615E+18,Gaia DR3 6049163679220111744,6.04916E+18,907661762,2016,246.6785013,0.06822232,-24.34178014,0.04108041,7.278054732,0.07418429,98.10776,25.912813,-6.196792139,0.0943498,-25.16095527,0.07571164,-0.53616095,0.11173668,0.013292779,-0.2422358,-0.11936785,-0.18330789,0.5277097,-0.15293077,-0.18043382,-0.44618616,470,0,467,3,-0.95465344,913.79095,0.3706007,11.59909,31,FALSE,1.1545771,,,,,,,,55,16,0.14517686,58,9,0,0.44105008,100.64829,1,0,0.96804535,0.45150134,0.72540396,0.43991905,0.4334114,11.884896,18.201405,15.863867,25.091993,FALSE,474,5436.949413,100.279236,54.218098,16.348978,55,363.3163456,23.094055,15.732029,18.93783,55,10170.75362,481.9108,21.105055,14.729512,1.9374964,0,39,0,39,0,4.2083178,2.588852,1.6194658,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,353.1606878,16.90230906,248.8341953,-2.599887471,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.02E-13,5.10E-13,0.9999993,,,,,,,,,,,,,,,,,,,,,,
1539.384921,136.3575215,1.019802892,1.63615E+18,Gaia DR3 6049140417677195136,6.04914E+18,297391944,2016,246.3513036,0.02269661,-24.46582822,0.011304171,7.33366219,0.024960535,293.8103,25.90872,-2.979836576,0.030803477,-25.73678992,0.01991285,-0.39967942,0.085196294,-0.25215372,0.23122223,0.030126864,0.26216277,0.19664553,-0.19796331,-0.13073382,-0.16260155,524,524,521,3,3.3257475,1363.9818,0.13787551,18.529573,31,TRUE,1.4347703,,,,,,,,59,16,0.043793257,61,12,9,0.050106402,21.027433,0,0,1.1046244,,,,,,,,,FALSE,530,1.87E+07,5606.75,3339.5488,7.5063696,58,7531062.734,5094.1587,1478.3722,8.146401,57,1.69E+07,10567.99,1602.9933,6.6755853,1.3069569,0,0,0,0,0,1.4708161,0.6400318,0.8307843,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,352.8572433,17.04351423,248.5593903,-2.769648227,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5.37E-10,2.06E-09,0.9999931,,,,,,,,,,,,,,,,,,,,,,
1203.680529,137.0626342,1.024562057,1.63615E+18,Gaia DR3 6049135813472323072,6.04914E+18,1147050571,2016,246.4896271,0.02920544,-24.50894226,0.015765818,7.295934491,0.0347372,210.0323,25.855835,-6.679739094,0.044911586,-24.97809648,0.036664844,-0.52107114,0.019427843,-0.2713466,0.120711036,-0.18321441,0.017992307,0.33416963,0.17363623,-0.49605563,-0.5941079,492,0,492,0,0.14653987,864.9118,0.14200164,9.38234,31,FALSE,1.2070347,,,,,,,,57,15,0.07290357,60,11,0,0.033152163,20.969831,0,0,1.0040137,0.44907257,0.75090444,0.43768343,0.45333597,11.140461,19.26438,14.750497,24.587364,FALSE,508,33835.75045,52.016438,650.4819,14.363927,56,3784.065487,35.664753,106.10099,16.393646,57,48874.2114,224.12697,218.06483,13.025196,1.5562911,0,1,1,1,0,3.3684502,2.0297194,1.3387308,-3.6843781,3.1854937,2,28,3,11,17.80671,,,716.3529,,5500,4.5,0,0,,,,12.311353,0.03814463,25,,VARIABLE,352.9107585,16.92069141,248.6906874,-2.792157843,FALSE,FALSE,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1.02E-13,5.10E-13,0.9999998,,,,,,,,,,,,,,,,,,,,,,
1300.008814,135.7920989,1.063069516,1.63615E+18,Gaia DR3 6050675885665543552,6.05068E+18,1080015038,2016,247.0033292,0.06890135,-24.01451049,0.038589563,7.364198713,0.079895616,92.172745,27.697615,-6.979383289,0.09359404,-26.80384523,0.06250112,-0.34710833,-0.028250845,-0.07520305,0.07939607,0.114212856,0.10109583,0.29994783,-0.2893927,0.04788342,-0.10697587,456,0,453,3,14.436524,2031.0577,0.5429818,47.49094,31,FALSE,1.1828281,,,,,,,,52,17,0.13134594,54,10,0,0.016490037,35.421856,0,0,1.5183415,0.38994563,0.6421889,0.43454772,0.31594774,16.982212,14.181136,16.901348,28.872286,FALSE,467,12010.73179,11.2477045,1067.8385,15.488443,49,945.3322489,8.918539,105.996315,17.899582,51,18492.47606,39.60383,466.93658,14.080408,1.61837,0,1,0,0,0,3.8191738,2.4111385,1.4080353,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,353.6220433,16.89496877,249.075844,-2.230255324,FALSE,FALSE,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1.02E-13,5.10E-13,1,,,,,,,,,,,,,,,,,,,,,,
1484.352658,136.8836335,1.087203749,1.63615E+18,Gaia DR3 6049117843329171968,6.04912E+18,1414164909,2016,246.6845547,0.032121707,-24.7206887,0.01828072,7.305475275,0.03794898,192.50781,27.156225,-7.559076786,0.0552906,-26.08296324,0.042307504,-0.40150696,-0.037353218,-0.15502621,0.11000641,-0.18317752,-0.03578975,0.38925028,0.1464827,-0.430782,-0.54272157,436,0,436,0,1.0271332,794.0423,0.14083852,5.7173767,31,FALSE,1.2022359,,,,,,,,52,15,0.086211205,55,10,0,0.03922528,28.981703,0,0,1.0344052,0.42751268,0.6961142,0.459778,0.36196235,8.825287,16.561636,13.729475,25.266758,FALSE,447,21392.72375,55.784527,383.4885,14.861702,50,2130.759401,30.764458,69.26042,17.017206,49,31418.60556,211.41228,148.61296,13.504929,1.5682606,0,3,0,1,0,3.5122776,2.1555042,1.3567734,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,352.867552,16.64768917,248.8994431,-2.973190079,FALSE,FALSE,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1.02E-13,5.10E-13,0.99999946,3531.2954,3529.2798,3533.8728,3.9705,3.97,3.971,-0.2037,-0.2144,-0.1903,129.4442,129.0077,129.9741,3.3113,3.3026,3.3198,2.0442,2.0385,2.0498,1.3184,1.3155,1.3212,MARCS
754.5230352,137.4216432,1.119886959,1.63615E+18,Gaia DR3 6049162545348745984,6.04916E+18,626326187,2016,246.5702004,0.08599762,-24.37321825,0.05059775,7.276874128,0.09615235,75.68067,28.084017,-6.919695675,0.121227235,-27.21818928,0.09465349,-0.5114814,0.2760027,0.052923396,-0.1700185,-0.21988484,-0.07151981,0.5352504,-0.054047804,-0.2820062,-0.35208145,499,0,497,2,-1.994154,995.3754,0.48691407,13.301212,31,FALSE,1.1393948,,,,,,,,57,16,0.17987548,60,9,0,0.023490347,128.65451,0,0,0.93644416,0.45938602,0.71442235,0.38911575,0.4533824,12.665794,17.973953,17.526484,26.439054,FALSE,505,4147.358554,5.3834124,770.3959,16.642939,54,157.0703495,7.4577284,21.06142,19.848307,52,7311.440047,31.11329,234.99411,15.087888,1.8007872,0,2,0,2,0,4.760419,3.205368,1.5550508,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,353.067859,16.95556144,248.7416431,-2.646517888,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1.02E-13,5.10E-13,1,,,,,,,,,,,,,,,,,,,,,,
1141.14838,135.5584356,1.14381841,1.63615E+18,Gaia DR3 6049120038056772736,6.04912E+18,756268695,2016,246.7751517,0.44001582,-24.63688028,0.2954524,7.376892447,0.44062024,16.742065,29.106312,-8.812751201,0.6561616,-27.74009432,0.515492,-0.37169197,0.13625544,0.36178645,-0.18690833,-0.14008345,-0.1652852,0.58510137,0.050176002,-0.054372862,-0.2486509,422,0,420,2,0.9071869,529.981,1.3487637,1.930621,95,FALSE,,1.0382289,0.083693445,-0.025813006,0.14582981,0.03217137,0.002919833,-0.040844765,49,16,0.9668897,51,7,0,0.004949555,80.51049,0,0,1.0308785,0.38447845,0.6809413,0.4003506,0.36752394,6.208712,17.890715,13.697485,27.00619,FALSE,425,263.9711731,0.89669764,294.38147,19.633476,29,34.4033884,5.245491,6.558659,21.49704,50,390.3921552,8.16887,47.790226,18.269142,1.6092497,0,0,0,0,1,3.2278976,1.8635635,1.3643341,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,352.9899867,16.64133442,248.967641,-2.877472043,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.42E-10,6.64E-09,0.9999964,,,,,,,,,,,,,,,,,,,,,,
1743.090779,136.2351691,1.166798046,1.63615E+18,Gaia DR3 6049067776894321024,6.04907E+18,60295150,2016,246.8456671,0.032152537,-24.80209976,0.018249588,7.340248533,0.04038873,181.74002,27.328274,-7.408489446,0.049699634,-26.30492057,0.041219853,-0.44100782,0.20639353,-0.25566626,-0.074136175,-0.34171176,-0.030056305,0.43313357,-0.06496646,-0.4880318,-0.42449436,354,0,351,3,1.4210633,510.55276,0.11674482,4.0223136,31,FALSE,1.2191772,,,,,,,,41,14,0.076569036,46,10,0,0.15364322,8.004062,0,0,1.0535238,0.29905707,0.65692085,0.29463378,0.32562,3.0814726,15.418747,11.4064665,28.03054,FALSE,342,25162.1865,105.58651,238.30873,14.685496,44,3010.277593,97.41114,30.902805,16.642025,42,35759.3926,349.00153,102.462,13.36442,1.540791,0,2,0,0,0,3.277605,1.9565287,1.3210764,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,352.904732,16.48410012,249.0569341,-3.030600318,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1.02E-13,5.10E-13,0.99999446,,,,,,,,,,,,,,,,,,,,,,
88.92137479,137.5986747,1.180153647,1.63615E+18,Gaia DR3 6049152130052048640,6.04915E+18,1089581392,2016,246.77151,0.3019082,-24.33559569,0.17995039,7.267511859,0.34932387,20.80451,27.2647,-8.266091852,0.39983988,-25.98144788,0.29227582,-0.4264671,0.08634293,0.029479096,-0.1997771,-0.063639104,-0.11553882,0.46085408,-0.34930274,-0.07365613,-0.20748577,471,0,469,2,2.5229857,687.7595,1.27522,4.392383,95,FALSE,,1.0716338,0.05613444,-0.07846322,0.16593736,-0.060560696,-0.11175553,-0.06892719,54,17,0.57288927,56,10,0,0.001632845,110.55934,0,0,1.0833063,0.44161505,0.6597229,0.4032898,0.34446672,9.561479,15.854925,14.795239,27.69218,FALSE,461,420.8922033,1.2533667,335.8093,19.12694,29,50.40327248,8.225109,6.127976,21.082396,49,804.6895807,9.283628,86.678345,17.483824,2.0316195,0,1,0,2,0,3.5985718,1.9554558,1.643116,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,353.2240028,16.84274005,248.9169939,-2.58044665,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.73E-12,1.53E-12,0.9999998,,,,,,,,,,,,,,,,,,,,,,
1657.31486,135.8932075,1.214225034,1.63615E+18,Gaia DR3 6049369700211681152,6.04937E+18,1572158884,2016,246.5448031,0.091189,-23.91942,0.058395326,7.358719528,0.10269871,71.65347,27.005491,-8.597207458,0.12019699,-25.60047997,0.09397399,-0.6364241,-0.03738237,0.13317212,-0.33504367,0.11070801,-0.23210028,0.6011284,-0.47840345,0.21627307,-0.44491455,496,0,494,2,-5.3373895,1916.0585,0.6006197,43.238483,95,FALSE,,1.085694,0.013851137,0.041042477,0.109717414,-0.17773025,0.026462058,-0.16542503,56,15,0.1888836,59,8,0,0.036123183,21.270477,0,0,0.83347267,0.45692384,0.74706674,0.44187018,0.504438,11.787467,20.145145,15.848058,25.55583,FALSE,508,7306.156332,7.3463616,994.52716,16.028145,54,442.5662457,4.950976,89.3897,18.723597,56,11704.61695,22.963306,509.70956,14.577003,1.6625956,0,54,0,56,0,4.146594,2.6954517,1.4511423,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,353.4081797,17.27286553,248.6467988,-2.202118706,FALSE,FALSE,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1.02E-13,5.10E-13,1,,,,,,,,,,,,,,,,,,,,,,
1717.65309,136.8746352,1.22537433,1.63615E+18,Gaia DR3 6049070083292838912,6.04907E+18,100213347,2016,246.685065,0.0401035,-24.78725699,0.021967301,7.305955545,0.04840517,150.93336,25.215816,-5.866692831,0.06831963,-24.52385281,0.051018648,-0.4453019,0.006827349,-0.18376195,0.13647601,-0.121598646,0.04030104,0.2783191,0.23428228,-0.45967406,-0.56010514,441,0,437,4,-0.39309704,601.8473,0.14151135,3.425926,31,FALSE,1.2047473,,,,,,,,51,15,0.10664146,54,10,0,0.01638496,33.887955,0,0,0.98588836,0.41999382,0.7122863,0.40746868,0.39042217,14.009709,17.871363,16.13354,26.130041,FALSE,453,11994.37558,11.146689,1076.0482,15.489923,51,1179.333118,10.326493,114.204605,17.65945,51,17530.35907,46.057953,380.61523,14.138418,1.5598722,0,0,0,0,0,3.5210323,2.169528,1.3515043,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,352.8157842,16.60329286,248.9104105,-3.038852847,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1.02E-13,5.12E-13,0.9999991,3489.234,3487.2444,3491.5947,4.3295,4.3245,4.3333,0.141,0.1369,0.1453,138.8734,138.2757,139.6718,2.8663,2.8576,2.8756,1.753,1.7474,1.7588,1.1768,1.1738,1.1801,MARCS
719.7442515,135.263499,1.249869764,1.63615E+18,Gaia DR3 6049173604889078912,6.04917E+18,1492680183,2016,246.8272037,0.8215328,-24.12285044,0.39908496,7.392977463,0.9655371,7.656855,29.374187,-5.471752145,1.1893302,-28.86005486,0.7836103,-0.27849993,-0.121778354,-0.17362778,0.2755438,0.013571851,0.2171244,0.14539944,-0.13395533,-0.3681834,-0.0970726,477,0,472,5,5.0515137,713.34766,3.7882924,6.6735272,95,FALSE,,1.1962097,0.14654835,0.07096052,0.09694254,0.065685295,-0.18426454,-0.14603925,55,16,1.6633232,57,11,0,0.046496876,179.7538,0,0,1.1691968,0.42053473,0.69188595,0.43921408,0.35379732,14.386642,14.260552,15.197152,25.168043,FALSE,475,139.1109574,0.7027415,197.95465,20.328964,27,32.63484925,5.1120334,6.3839273,21.554338,52,259.9280545,7.2982287,35.615223,18.710762,2.1030903,0,1,0,1,0,2.8435764,1.2253742,1.6182022,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,353.4261763,16.94480642,248.9337993,-2.362368614,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.45E-08,7.00E-10,0.99999845,,,,,,,,,,,,,,,,,,,,,,
890.1414417,137.5277595,1.255603927,1.63615E+18,Gaia DR3 6049137600178735744,6.04914E+18,888100350,2016,246.5786157,0.17332195,-24.47225991,0.095185354,7.271259299,0.20920326,34.756912,28.787306,-8.379414768,0.29209277,-27.54077652,0.22215796,-0.35813454,0.012439853,-0.15214752,0.16436656,-0.2607769,0.001076901,0.39987287,-0.01665397,-0.40293106,-0.4498249,486,0,486,0,4.837882,944.6713,0.917837,11.924028,95,FALSE,,1.1373075,0.02912769,-0.12685975,0.25657576,-0.08207092,-0.07147811,-0.054092355,57,15,0.44239053,60,11,0,0.4650986,175.11868,1,0,1.1594079,0.40036184,0.706108,0.41494402,0.38931423,10.246407,16.86645,14.488544,25.32567,FALSE,487,1166.604692,18.580936,62.785034,18.020058,32,74.14640115,10.280232,7.212522,20.663317,56,2198.397043,115.46119,19.040138,16.39263,1.9479978,0,1,0,1,1,4.270687,2.643259,1.627428,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,352.9955296,16.88429055,248.7649142,-2.743097457,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.02E-13,5.10E-13,0.99999964,,,,,,,,,,,,,,,,,,,,,,
730.44414,135.250723,1.264356266,1.63615E+18,Gaia DR3 6049165706444676992,6.04917E+18,854382485,2016,246.5711127,0.017779635,-24.33945209,0.010008997,7.393675818,0.019882848,371.862,27.770735,-6.283710846,0.025794042,-27.0504842,0.019168302,-0.5831131,0.32720438,-0.045324285,-0.13722754,-0.26293382,-0.04733306,0.49638483,-0.168854,-0.22124217,-0.4517803,497,129,496,1,-3.4550157,733.82874,0.066036165,5.0068903,31,TRUE,1.2754842,,,,,,,,57,16,0.038781576,59,8,0,0.040113937,4.1233954,0,0,0.89114416,,,,,,,,,FALSE,478,121148.7369,101.77739,1190.3306,12.97907,53,24289.92004,85.662285,283.5544,14.374977,52,148413.4339,330.92996,448.47385,11.819213,1.4255481,0,1,0,0,0,2.5557642,1.3959074,1.1598568,-4.1584053,4.079349,1,30,2,13,43.51762,18.391438,0,666.7084,87.65839,4500,4.5,0,222,,,,11.251198,0.027602173,28,,VARIABLE,353.0949112,16.97727182,248.7371128,-2.613046057,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,1.02E-13,5.10E-13,0.9999902,5366.6636,5362.4937,5369.1685,4.1693,4.1686,4.1702,-1.0034,-1.0084,-1.0006,133.0432,132.701,133.3145,4.2428,4.2398,4.2449,3.0617,3.0591,3.0633,1.7117,1.7101,1.7126,MARCS
1776.276252,136.8995702,1.270819657,1.63615E+18,Gaia DR3 6050870189987905664,6.05087E+18,122518733,2016,246.8840758,0.08255348,-23.83398042,0.043421388,7.30462483,0.08900682,82.068146,26.549562,-4.595276768,0.114282876,-26.14885639,0.07314774,-0.39215618,-0.020481177,-0.2508502,0.2367311,0.036530733,0.2791284,0.17245412,-0.18027751,-0.1304062,-0.12712798,503,0,502,1,0.38193378,818.80963,0.35224912,4.674914,31,FALSE,1.160837,,,,,,,,59,17,0.16170222,61,11,0,0.014111309,27.43528,2,0,1.0114653,0.42144617,0.6594596,0.4222689,0.35797715,12.721349,15.219463,15.716621,27.778957,FALSE,511,2985.98113,2.840153,1051.3452,16.99965,54,155.2454732,5.860966,26.488033,19.860994,55,4933.590972,10.854167,454.53427,15.514988,1.7042427,0,0,0,0,0,4.3460064,2.8613453,1.4846611,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,353.6894088,17.09577541,248.9399303,-2.068925951,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.02E-13,5.10E-13,0.9999993,,,,,,,,,,,,,,,,,,,,,,
919.6959899,137.5515137,1.285840329,1.63615E+18,Gaia DR3 6049166805956306944,6.04917E+18,1228482953,2016,246.5137034,0.028313985,-24.29638643,0.015877036,7.270003599,0.032801572,221.63582,29.454588,-7.667801726,0.042341813,-28.43901516,0.031667285,-0.41445318,0.12517034,0.016189642,0.05272107,-0.1264022,0.085842334,0.46829313,-0.043628044,-0.30082288,-0.2611552,531,0,531,0,0.82713604,919.3788,0.14212638,9.16622,31,FALSE,1.208511,,,,,,,,61,16,0.060654245,64,9,0,0.047971923,9.266232,0,0,1.0249708,0.52934796,0.73448414,0.502296,0.44743568,15.186158,16.85965,17.73551,24.33854,FALSE,535,30530.19951,20.21075,1510.592,14.475543,59,3263.810202,16.743149,194.93407,16.55423,60,43916.36957,71.39784,615.0938,13.14133,1.545361,0,4,0,2,0,3.4129,2.0786867,1.3342133,-3.328829,3.7149487,2,26,2,10,16.126165,,,565.89594,,3700,3,-0.25,111,,,,12.4227705,0.039135892,25,,VARIABLE,353.0924929,17.04499353,248.6785723,-2.578817159,FALSE,FALSE,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1.02E-13,5.10E-13,0.99999875,,,,,,,,,,,,,,,,,,,,,,
1848.602364,136.8937204,1.313173784,1.63615E+18,Gaia DR3 6049080696156355072,6.04908E+18,167635829,2016,247.1779555,0.37776673,-24.69561874,0.23410384,7.304936974,0.41174147,17.741564,26.373882,-12.99997505,0.4768979,-22.94738241,0.3789139,-0.17432071,-0.18079624,0.102516875,-0.28328916,-0.0511704,-0.20890903,0.21062204,-0.2047789,0.08181782,-0.20367871,262,0,261,1,0.96802074,353.66718,1.3856832,2.9667344,95,FALSE,,1.0034251,0.08993588,-0.05075169,0.003387214,0.097022265,-0.10191943,0.11782113,31,15,0.689583,33,9,0,0.01213696,118.687355,0,0,1.041844,0.0851087,0.46941236,0.14282231,0.3333886,-92.50761,10.947448,-14.824991,-40.870148,FALSE,0,,,,,0,,,,,30,601.0891373,9.877475,60.854534,17.800549,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,353.1955557,16.32734966,249.3388401,-2.878474012,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.02E-13,5.12E-13,0.99999964,,,,,,,,,,,,,,,,,,,,,,
1947.303614,136.1368366,1.317363497,1.63615E+18,Gaia DR3 6049065307289238144,6.04907E+18,58278739,2016,246.813007,0.019193703,-24.86090702,0.010748033,7.345550441,0.023524297,312.25375,28.84575,-6.144561054,0.030274138,-28.1837135,0.024389217,-0.40935007,0.18950884,-0.30019662,-0.01181325,-0.30787715,-0.00484053,0.37455156,-0.068618655,-0.45480442,-0.4454809,384,0,383,1,3.7608194,468.53406,0.036266845,0.8498835,31,FALSE,1.2643198,,,,,,,,44,14,0.046592835,48,9,0,0.021518646,80.230934,0,0,1.1389309,0.29680642,0.65886605,0.3186879,0.3348024,7.2087393,15.268007,13.582051,27.95281,FALSE,390,57570.22173,84.99186,677.3616,13.786872,48,10611.54236,64.23861,165.18948,15.274096,47,73156.65777,432.3847,169.19345,12.587261,1.4550613,0,1,0,0,0,2.6868343,1.4872236,1.1996107,-9.702691,2.9917533,2,31,3,12,25.166052,,,716.5006,,3700,3.5,-0.25,111,,,,12.002173,0.018699164,30,26.119984,VARIABLE,352.8382785,16.46748698,249.0368486,-3.093326519,FALSE,FALSE,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1.73E-13,8.65E-13,0.99296397,3633.442,3632.088,3635.3594,4.0023,4.0012,4.0028,-0.4315,-0.439,-0.4216,132.0565,131.7216,132.6164,1.6664,1.6629,1.6697,1.0948,1.0924,1.097,0.6642,0.663,0.6655,MARCS
1295.845498,135.314795,1.396445274,1.63615E+18,Gaia DR3 6049122310095142656,6.04912E+18,1201631262,2016,246.5812184,0.038202696,-24.62441695,0.0214687,7.390174886,0.04530713,163.11284,26.515064,-5.821095998,0.065192714,-25.86819453,0.050694257,-0.40489152,-0.16288576,-0.15458873,0.21261716,-0.0507751,0.046798106,0.3073909,0.35581094,-0.47312117,-0.5462759,442,0,440,2,2.388572,921.46796,0.21897604,14.11342,31,FALSE,1.1995339,,,,,,,,52,15,0.102959424,56,9,0,0.021077275,21.914307,0,0,1.0812769,0.39636496,0.7008339,0.449624,0.3649695,10.664328,18.190947,15.040188,25.761974,FALSE,456,21703.90279,13.693331,1584.998,14.846023,52,1987.741047,9.834447,202.12027,17.092642,54,32095.87689,38.280907,838.4304,13.481772,1.5703912,0,0,0,0,0,3.6108694,2.2466192,1.3642502,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,352.8780086,16.7817997,248.7913697,-2.8929613,FALSE,FALSE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1.02E-13,5.10E-13,0.9999989,3539.1829,3535.1592,3562.61,4.2096,4.2014,4.2375,0.4033,0.394,0.4189,127.5648,123.3365,128.5119,2.6217,2.5709,2.6678,1.5883,1.5564,1.618,1.1178,1.1002,1.1359,MARCS
